Tract,total_risk
18039001902,21.45833333
18039002001,23.27272727
18039002002,26
18039002101,29.85714286
18039002102,30
18039002201,30
18039002202,30
18039002300,29.75
18039002400,30
18039002600,28.85714286
18039002700,30
18039002900,26.98113208
18041954000,20.96774194
18041954100,30
18041954200,21.19402985
18041954300,30
18041954400,30.83333333
18041954500,28.62068966
18041954600,20.43103448
18043070200,30
18043070301,30
18043070302,30
18043070400,30
18043070500,30
18043070600,30
18043070700,30
18043070801,30
18043070802,30
18043070901,30
18043070902,30
18043071003,30.13333333
18043071004,30
18043071005,30
18043071006,30
18043071007,30.3030303
18043071101,30
18043071103,30
18043071104,30
18043071200,30
18045957600,20.33653846
18045957700,24.09090909
18045957800,20
18045957900,20.39855072
18045958000,20
18047960100,28.70967742
18047969600,30
18047969700,30
18047969800,25.77319588
18047969900,20
18049953000,20
18049953100,20
18049953200,20
18049953300,20
18049953400,20
18049953500,20
18051050100,30
18051050201,30
18051050202,30
18051050300,30
18051050401,30
18051050402,30
18051050501,30
18051050502,30
18053000100,30
18053000200,20.05649718
18053000400,20
18053000500,20
18053000600,20
18053000700,20
18053000800,20.05747126
18053000900,20
18053010100,20.08403361
18053010200,20.62305296
18053010300,20
18053010400,20
18053010500,20
18053010600,20.3030303
18053010700,20
18053010800,20
18055954701,30
18055954702,30
18055954800,30
18055954900,30
18055955000,30
18055955100,30
18055955200,30
18055955300,30
18055955400,30
18057110101,30
18057110102,26.14213198
18057110201,21.47208122
18057110202,29.37007874
18057110301,30
18057110302,28.55769231
18057110303,21.47783251
18057110401,30
18057110404,30
18057110405,30
18057110406,30
18057110505,30
18057110509,30
18057110511,30
18057110512,30
18057110513,30
18057110514,30
18057110515,30
18057110516,30
18057110517,30
18057110518,30
18057110600,30
18057110700,30
18057110805,30
18057110807,30
18057110810,30
18057110811,30
18057110812,30
18057110813,30
18057110814,30
18057110815,30
18057110816,30
18057110817,30
18057110818,30
18057110819,30
18057110820,30
18057110821,30
18057110822,30
18057110904,30
18057110905,30
18057110906,30
18057110907,30
18057110909,30
18057110910,30
18057110911,30
18057110912,30
18057111003,30
18057111004,30
18057111006,30
18057111007,30
18057111009,30
18057111010,30
18057111011,30
18057111012,30
18057111101,30
18057111103,30
18057111104,30
18059410100,24.27884615
18059410201,30
18059410202,30
18059410301,30
18059410302,30
18059410401,30
18059410402,30
18059410500,30
18059410600,30
18059410700,26.69683258
18059410801,30
18059410802,30
18059410901,30
18059410902,30
18059411000,30
18061060100,30
18061060201,30
18061060202,30
18061060300,30.53333333
18061060401,30
18061060402,30.3030303
18061060500,30.51851852
18061060601,30
18061060602,35.80357143
18063210103,30
18063210105,30
18063210106,30
18063210107,30
18063210108,30
18063210109,30
18063210201,30
18063210203,30
18063210204,30
18063210300,30
18063210400,21.59817352
18063210501,29.65517241
18063210502,30.38167939
18063210607,30
18063210608,30
18063210609,30
18063210610,30
18063210611,30
18063210612,30
18063210613,30
18063210614,30.09433962
18063210615,30
18063210616,30
18063210617,30
18063210701,30
18063210702,30
18063210801,30
18063210802,30
18063210900,30
18063211000,30
18063211100,30
18065975500,21.24031008
18065975600,20.16260163
18065975700,20.9765625
18065975800,26.52631579
18065975900,27.82608696
18065976000,30
18065976100,21.83823529
18065976300,22.97297297
18065976400,27.31343284
18065976500,20.82706767
18065976600,20.81081081
18065976700,24.0167364
18065976800,22.34848485
18067000200,20
18067000300,20
18067000400,20
18067000500,28.47457627
18067000600,23.51351351
18067000700,28.98989899
18067000800,25.61643836
18067000900,29.78021978
18067001000,30
18067001100,25.07692308
18067001200,29.8630137
18067001300,26.45833333
18067001400,25.44303797
18067001500,20
18067010100,20
18067010201,20
18067010202,20
18067010300,20.21505376
18067010400,20
18067010500,20.05649718
18067010600,20
18069961300,20
18069961400,20
18069961500,20
18069961600,20
18069961700,20
18069961800,20
18069961900,20
18069962000,20
18069962100,20
18071967501,30
18071967502,30
18071967600,30
18071967700,30
18071967800,30
18071967901,30
18071967902,30
18071968000,30
18071968100,30
18071968200,30
18071968300,30
18073100400,20
18073100800,20
18073100901,20
18073100902,20
18073101000,20
18073101100,20
18073101200,20
18073101300,20
18075962700,20
18075962800,20
18075962900,20.04672897
18075963000,21.2371134
18075963100,21.10294118
18075963200,20.27932961
18075963300,20
18077966000,30
18077966100,30
18077966200,30
18077966300,30
18077966400,30
18077966500,30
18077966600,30
18079960200,30
18079960301,30
18079960302,30
18079960400,30
18079960500,30
18079960600,30
18081610101,30
18081610102,30
18081610201,30
18081610203,30
18081610204,30
18081610300,30
18081610401,30
18081610403,30
18081610404,30
18081610501,30
18081610502,30
18081610603,30
18081610605,30
18081610606,30
18081610607,30
18081610608,30
18081610703,30
18081610704,30
18081610705,30
18081610706,30
18081610801,30
18081610802,30
18081610900,30
18081611000,30
18081611100,30
18081611200,30
18081611300,30
18081611400,30
18083955000,30
18083955100,30
18083955201,30
18083955202,30
18083955300,30
18083955400,30
18083955500,30
18083955600,30
18083955700,30
18083955800,30
18083955900,30
18085960900,20
18085961001,20
18085961002,20
18085961100,20
18085961200,20
18085961300,20
18085961400,20
18085961500,20
18085961600,20
18085961700,20
18085961800,20
18085961900,24.79166667
18085962000,29.36363636
18085962101,21.96721311
18085962102,22.66666667
18085962200,20.05291005
18085962300,22.43697479
18085962400,20
18085962500,20
18085962600,20
18085962700,20
18087970100,20
18087970200,20
18087970301,20
18087970302,20
18087970401,20
18087970402,20
18087970500,20
18087970600,20
18087970700,20
18089010100,30
18089010203,30
18089010205,30.14285714
18089010206,30
18089010207,30
18089010302,30
18089010304,30
18089010400,30
18089010500,30
18089010600,30
18089010900,30
18089011000,30
18089011100,30
18089011200,30
18089011300,30
18089011400,30
18089011500,30
18089011600,30
18089011700,30
18089011800,30
18089011900,30
18089012000,30
18089012100,30
18089012200,30
18089012300,30
18089012400,30
18089012500,30
18089012600,30
18089012700,30
18089012800,30
18089020100,30
18089020200,30
18089020300,30
18089020400,30
18089020500,30
18089020600,30
18089020700,30
18089020800,30
18089020900,30
18089021000,30
18089021100,30
18089021300,30
18089021400,30
18089021500,30
18089021600,30
18089021700,30
18089021800,30
18089021900,30
18089022000,30
18089030100,30
18089030200,30
18089030300,30
18089030400,30
18089030500,30
18089030600,30
18089030700,30.35714286
18089030800,30
18089030900,30
18089031000,30
18089040100,30
18089040200,30
18089040301,30
18089040302,30
18089040401,30
18089040402,30
18089040403,30
18089040501,30
18089040502,30
18089040600,30
18089040700,30
18089040801,30
18089040802,30
18089040900,30
18089041001,30
18089041002,30
18089041100,30
18089041200,30
18089041302,30
18089041400,30
18089041500,30
18089041600,30
18089041700,30
18089041800,30
18089041900,30
18089042000,30
18089042100,30
18089042200,30
18089042301,28.02083333
18089042302,30
18089042401,30
18089042403,30
18089042404,30
18089042405,30
18089042501,30
18089042503,30
18089042506,30
18089042507,30
18089042508,30
18089042509,30
18089042602,30
18089042606,30
18089042607,30
18089042608,30
18089042610,30
18089042611,30
18089042612,30
18089042613,30
18089042702,30
18089042703,30
18089042704,30
18089042802,30
18089042803,30
18089042804,30
18089042901,24.03846154
18089042903,26.85185185
18089042904,27.92207792
18089043001,30
18089043003,30
18089043004,30
18089043101,30
18089043103,30
18089043104,30
18089043201,26.91176471
18089043203,30
18089043204,29.70588235
18089043301,20
18089043302,20.34883721
18089043401,20
18089043403,20
18089043404,20.69444444
18089043405,20
18091040100,20
18091040300,20
18091040400,20
18091040500,20
18091040600,20
18091040700,20
18091040800,20
18091040900,20
18091041100,20
18091041200,20
18091041300,20
18091041400,21.875
18091041500,20.3960396
18091041600,20
18091041700,20
18091041800,20
18091041900,20
18091042000,25.79710145
18091042100,28.1871345
18091042200,27.47126437
18091042300,30
18091042401,20.10752688
18091042402,22.11267606
18091042500,20
18091042601,20
18091042602,20
18091042700,20.05319149
18091042800,20
18091042900,20
18091043000,20
18093950400,30
18093950500,30
18093950601,30
18093950602,30
18093950701,30
18093950702,30
18093950800,30
18093950900,30
18093951000,30
18093951100,30
18093951201,30
18093951202,30
18093951300,30
18095000300,30
18095000400,30
18095000500,30
18095000800,30
18095000900,30
18095001000,30
18095001100,30
18095001200,30
18095001300,30
18095001400,30
18095001500,30
18095001600,30
18095001700,30
18095001801,30
18095001802,30
18095001901,30
18095001902,30
18095002000,30
18095010100,20
18095010200,20
18095010300,20.76335878
18095010400,21.1038961
18095010500,23.40909091
18095010600,29.48387097
18095010700,29.88505747
18095010800,28.04597701
18095010900,20
18095011000,23.8
18095011100,30
18095011200,29.83333333
18095011300,30
18095011400,25.37190083
18095011501,30
18095011502,30
18095011600,30
18095011700,30
18095011800,30
18095011900,30
18095012000,30
18097310104,30
18097310105,30
18097310106,30
18097310108,30
18097310110,30
18097310111,30
18097310112,30
18097310113,30
18097310201,30
18097310203,30
18097310204,30
18097310305,30
18097310306,30
18097310308,30
18097310309,30
18097310310,30
18097310311,30
18097310312,30
18097320105,30
18097320106,30
18097320107,30
18097320108,30
18097320109,30
18097320202,30
18097320203,30
18097320205,30
18097320206,30
18097320301,30
18097320303,30
18097320305,30
18097320306,30
18097320400,30
18097320500,30
18097320600,30
18097320700,30
18097320800,30
18097320901,30
18097320902,30
18097320903,30
18097321001,30
18097321002,30
18097321100,30
18097321200,30
18097321300,30
18097321400,30
18097321600,30
18097321700,30
18097321800,30
18097321900,30
18097322000,30
18097322100,30
18097322200,30
18097322300,30
18097322400,30
18097322500,30
18097322601,30
18097322602,30
18097322700,30
18097330103,30
18097330105,30
18097330106,30
18097330107,30
18097330108,30
18097330109,30
18097330203,30
18097330204,30
18097330206,30
18097330208,30
18097330210,30
18097330211,30
18097330212,30
18097330213,30
18097330401,30
18097330500,30
18097330600,30
18097330701,30
18097330702,30
18097330803,30
18097330804,30
18097330805,30
18097330806,30
18097330900,30
18097331000,30
18097340101,30
18097340102,30
18097340108,30
18097340111,30
18097340112,30
18097340113,30
18097340114,30
18097340115,30
18097340201,30
18097340202,30
18097340301,30
18097340302,30
18097340400,30
18097340500,30
18097340600,30
18097340700,31.32075472
18097340800,30.25
18097340901,30
18097340903,30
18097340904,30
18097341000,35.75
18097341100,32.75
18097341200,30
18097341600,30
18097341701,30.39215686
18097341702,32.64705882
18097341902,30
18097341903,30
18097341904,30
18097342000,30
18097342101,30
18097342200,30
18097342300,30
18097342400,30.625
18097342500,30
18097342600,30
18097350100,30
18097350300,30
18097350400,30
18097350500,30
18097350600,30
18097350700,30
18097350800,30
18097350900,30
18097351000,30
18097351200,30
18097351500,30
18097351600,30
18097351700,30
18097351900,30
18097352100,30
18097352300,30
18097352400,30
18097352500,30
18097352600,30
18097352700,30
18097352800,31.17647059
18097353300,30
18097353500,30
18097353600,30
18097354201,30
18097354202,30
18097354400,30
18097354500,30
18097354700,30
18097354800,30
18097354900,30
18097355000,30
18097355100,30
18097355300,30
18097355400,30
18097355500,30
18097355600,30
18097355700,30
18097355900,30
18097356200,30
18097356400,30
18097356900,30
18097357000,30
18097357100,30
18097357200,30
18097357300,30
18097357400,30
18097357500,30
18097357601,30
18097357602,30
18097357800,30
18097357900,30
18097358000,30
18097358100,30.21276596
18097360101,30.60606061
18097360102,30
18097360201,30
18097360202,30
18097360301,30
18097360302,30
18097360401,30
18097360402,30
18097360405,30
18097360406,30
18097360407,30
18097360501,30
18097360502,30
18097360601,30
18097360602,30
18097360700,30
18097360800,30
18097360900,30
18097361000,30
18097361100,30
18097361200,30
18097361300,30
18097361401,30
18097361402,30
18097361601,30
18097361602,30
18097370201,30
18097370203,30
18097370204,30
18097370303,30
18097370304,30
18097370305,30
18097370306,30
18097380101,30
18097380102,30
18097380103,30
18097380200,30
18097380301,30
18097380302,30
18097380402,30
18097380403,30
18097380404,30
18097380501,30
18097380502,30
18097380600,30
18097380700,30
18097380800,30
18097380901,30
18097380902,30
18097381002,30
18097381003,30
18097381004,30
18097381101,30
18097381102,30
18097381203,30
18097381204,30
18097381205,30
18097381206,30
18097381207,30
18097390102,30
18097390103,30
18097390104,30
18097390200,30
18097390300,30
18097390405,30
18097390406,30
18097390407,30
18097390408,30
18097390409,30
18097390410,30
18097390411,30
18097390500,30
18097390601,30
18097390602,30
18097390700,30
18097390801,30
18097390802,30
18097390900,30
18097391001,30
18097391002,30
18099020101,20
18099020102,20
18099020201,20
18099020202,20
18099020301,20
18099020302,20.10050251
18099020400,20
18099020500,20
18099020600,20
18099020701,20
18099020702,20
18099020800,20
18101950100,30
18101950200,30
18101950300,30
18103952000,20
18103952100,20
18103952200,20
18103952300,20
18103952400,20
18103952500,20
18103952600,20
18103952700,20
18103952800,20
18103952900,20
18105000100,30
18105000201,30
18105000202,30
18105000301,30
18105000302,30
18105000401,30
18105000402,30
18105000501,30
18105000502,30
18105000601,30
18105000602,30
18105000700,30
18105000801,30
18105000802,30
18105000901,30
18105000903,30
18105000904,30
18105001001,30
18105001002,30
18105001101,30
18105001102,30
18105001103,30
18105001200,30
18105001301,30
18105001303,32.42105263
18105001304,30.51282051
18105001305,30
18105001401,30
18105001403,30
18105001404,30
18105001501,30
18105001502,30
18105001600,30
18107956700,20
18107956800,20.05128205
18107956900,20.72368421
18107957000,28.49206349
18107957100,29.50413223
18107957200,23.93617021
18107957300,20
18107957400,20.63380282
18107957500,20
18109510101,30
18109510102,30
18109510201,30
18109510202,30
18109510300,30
18109510401,30
18109510402,30
18109510500,30
18109510601,30
18109510602,30
18109510701,30
18109510703,30
18109510704,30
18109510800,30
18109510900,30
18109511001,30
18109511002,30
18111100400,20
18111100500,20
18111100600,20
18111100700,20
18113971700,20
18113971800,20
18113971900,20
18113972000,20
18113972100,20
18113972200,20
18113972300,20
18113972400,20
18113972500,20
18113972600,20
18115965700,30
18115965800,30
18117951300,30
18117951400,30
18117951500,30
18117951600,30
18117951700,30
18117951800,30.078125
18119955500,30
18119955600,30
18119955701,30
18119955702,30
18119955800,30
18119955900,30
18121030100,20
